time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,5759.999999999999,691.1999999999998,0.0,1.0
15.0,4351.831815915164,522.2198179098197,33.05539593115989,1.0
20.0,3957.948796761906,474.9538556114287,45.39933832172061,1.0
25.0,3599.549652279085,431.9459582734902,55.53964958548615,1.0
30.0,3273.586396614352,392.8303675937222,63.02468160662726,1.0
35.0,2977.132939751452,357.2559527701742,67.29632058797549,1.0
40.0,2707.5149752237385,324.9017970268486,70.69472353578041,1.0
45.0,2462.300814172061,295.4760977006473,76.92233697031097,1.0
50.0,2239.2800994074573,268.71361192889486,75.92831643940444,1.0
55.0,2036.4434380842315,244.37321257010777,76.68122372508873,1.0
60.0,1851.9638907753595,222.23566689304312,74.53802960511085,1.0
65.0,1684.180230201605,202.1016276241926,76.14612265193036,1.0
70.0,1531.58178866746,183.7898146400952,74.67345736685814,1.0
75.0,1392.794730236546,167.13536762838552,73.61693509127883,1.0
80.0,1266.5696000247603,151.98835200297123,70.11339784460793,1.0
85.0,1151.7700252542852,138.21240303051422,69.3096705692156,1.0
90.0,1047.3624495416975,125.6834939450037,66.18973418198796,1.0
95.0,952.4068183256512,114.28881819907814,63.3909196283691,1.0
100.0,866.0481033095015,103.92577239714018,61.29953630454989,1.0
105.0,787.5086045197527,94.50103254237033,57.08949731760494,1.0
110.0,716.0809507036267,85.9297140844352,54.15470554717313,1.0
115.0,651.1217361436264,78.13460833723516,54.54126965599287,1.0
120.0,592.0457347054418,71.04548816465301,49.78057082797129,1.0
125.0,538.3206378435525,64.5984765412263,46.26906438711375,1.0
130.0,489.4622703205806,58.73547243846967,45.6998341316703,1.0
135.0,445.03023152504153,53.40362778300498,42.55810624157586,1.0
140.0,404.623952985553,48.55487435826636,38.90292034443543,1.0
145.0,367.87908462215853,44.14549015465902,38.908454710057555,1.0
150.0,334.4642250484907,40.13570700581888,36.1110518252901,1.0
155.0,304.07794328731205,36.489353194477445,33.33389961965419,1.0
160.0,276.4460694629847,33.17352833555817,31.22105418000809,1.0
165.0,251.31923102004487,30.158307722405382,29.69629104512806,1.0
170.0,228.47061114318618,27.41647333718234,25.94203016432156,1.0
175.0,207.69390990689968,24.92326918882796,25.23382727927654,1.0
180.0,188.80148989498542,22.65617878739825,22.17657226313223,1.0
185.0,171.62268895507432,20.594722674608917,22.9034935783671,1.0
190.0,156.00228579673345,18.720274295608014,22.451535110246294,1.0
195.0,141.79910408988215,17.01589249078586,20.232117788149893,1.0
200.0,128.88474259578663,15.466169111494395,18.22551049315406,1.0
205.0,117.1424202810546,14.057090433726552,17.507565236143186,1.0
210.0,106.46592554028625,12.77591106483435,16.25742680469095,1.0
215.0,96.75866048818257,11.611039258581908,14.884943697391451,1.0
220.0,87.93277168072117,10.551932601686541,12.38265095846678,1.0
225.0,79.9083591841868,9.589003102102417,12.738384574288276,1.0
230.0,72.61275733098108,8.71353087971773,11.958833606426754,1.0
235.0,65.97988035638579,7.917585642766294,11.509609046064362,1.0
240.0,59.94962717772829,7.193955261327394,10.352033800142102,1.0
245.0,54.46734005812577,6.536080806975092,7.955551121071611,1.0
250.0,49.483312077639994,5.937997449316799,9.134269689451665,1.0
255.0,44.95233895040041,5.394280674048049,8.565456130499726,1.0
260.0,40.833312830386,4.89999753964632,5.656296959144897,1.0
265.0,37.08884942903246,4.450661931483895,8.02178963977829,1.0
270.0,33.68495296183173,4.042194355419808,7.403875139520837,1.0
275.0,30.590708242661126,3.670884989119335,7.5278057222090204,1.0
280.0,27.778002268891196,3.3333602722669435,4.78023284161724,1.0
285.0,25.221270917464125,3.0265525100956947,4.946771606208752,1.0
290.0,22.897267467092462,2.747672096051095,5.025725239662741,1.0
295.0,20.784853344920688,2.4941824013904825,3.8211996712625282,1.0
300.0,18.864806850458972,2.2637768220550765,5.544065464265171,1.0
305.0,17.119649645614118,2.054357957473694,3.3637356267154384,1.0
310.0,15.5334888456782,1.8640186614813838,2.807120443011186,1.0
315.0,14.091873400112478,1.6910248080134973,2.943197271183324,1.0
320.0,12.78166343640172,1.5337996123682063,2.5623682497429625,1.0
325.0,11.590911522046484,1.390909382645578,1.0903861934023538,1.0
330.0,10.508754543683002,1.2610505452419603,3.566784752136071,1.0
335.0,9.525315531169271,1.1430378637403125,2.7320145233434,1.0
340.0,8.631614094145695,1.0357936912974832,2.0745083804464155,1.0
345.0,7.819485280246176,1.0,1.1297205696461634,1.0
350.0,7.081505512136987,1.0,1.7180011432431943,1.0
355.0,6.410925640396038,1.0,1.1001137305764255,1.0
360.0,5.80160949831244,1.0,3.1256355028485405,1.0
365.0,5.247978445303009,1.0,1.217746084929926,1.0
370.0,4.744960746288015,1.0,0.7688526429891948,1.0
375.0,4.287945603448554,1.0,2.4192220101220094,1.0
380.0,3.872741326110967,1.0,-1.1252865239858145,1.0
385.0,3.4955373005374097,1.0,1.3536927950048894,1.0
390.0,3.152869404734524,1.0,1.1879216384527782,1.0
395.0,2.841588553872071,1.0,0.4737904554540655,1.0
