time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,7065.327238524463,1239.769063245211,0.0,1.0
20.0,4538.63,783.1283244143326,69.8166,2.5826759456037083
25.0,4045.02,716.6520964177805,89.4787,4.060793138045813
30.0,3623.4,652.381277091855,96.77103333333332,11.475928193542048
35.0,3241.2433333333333,551.7894578852819,108.37333333333333,7.827348870041075
40.0,2903.99,519.2296371548913,119.41633333333334,9.162953908720333
45.0,2582.4066666666663,431.3789007744042,124.27333333333333,17.464461524287923
50.0,2333.92,403.09725513826055,126.11899999999999,14.845140854838657
55.0,2085.9566666666665,322.46758105790013,127.502,7.589752762771651
60.0,1869.0199999999998,298.7562439514863,127.02299999999998,8.592341881000774
65.0,1670.6466666666665,267.5704588203514,125.23466666666667,8.815644748589486
70.0,1506.2733333333333,243.84319250972197,125.43033333333331,14.178113426451812
75.0,1344.6266666666668,228.3233552077696,124.99400000000001,1.0
80.0,1203.95,179.9347440045974,122.004,8.686537399907982
85.0,1085.8196666666668,155.29495469052864,116.64966666666665,9.03769574246297
90.0,969.6466666666665,159.7599859424547,106.76466666666666,5.052393129333202
95.0,875.7800000000001,145.46259571106242,109.072,9.27505320739455
100.0,780.393,140.47201038285172,104.06533333333334,15.588209561502996
105.0,696.0176666666666,120.22281557314041,101.25873333333334,7.520686458916728
110.0,621.4053333333333,114.12469395066671,95.36183333333334,6.502841808266082
115.0,558.9583333333334,105.28292895970048,91.30919999999999,7.533301396466222
120.0,492.95233333333334,96.08886728613949,88.60556666666668,13.070653587458176
125.0,439.60099999999994,84.46172211718158,82.4694,7.280666445456761
130.0,394.80566666666664,74.03963279442527,76.79056666666668,1.0
135.0,345.50600000000003,61.157657141195344,69.99596666666666,3.5097175745825058
140.0,312.78833333333336,69.23785944361174,66.71426666666666,5.217576060138785
145.0,271.04833333333335,52.994888983121136,66.7026,8.453812053150934
150.0,247.45833333333334,50.56023700827888,58.54473333333334,8.402565814281571
155.0,219.84699999999998,41.76290781303428,56.73703333333333,8.940374104215849
160.0,189.32466666666664,35.69832800473059,50.13219999999999,5.003527736507511
165.0,171.65666666666667,35.54570089804578,54.24193333333333,6.998547935345825
170.0,147.722,23.47344834062519,48.771366666666665,12.582552381903017
175.0,130.35333333333332,19.58151864216188,44.0002,5.993761979758624
180.0,113.508,20.26020871067225,35.3427,4.046439265576588
185.0,100.58246666666666,20.508547593950507,40.76723333333333,3.427291762213035
190.0,94.02066666666667,14.941983923941738,36.58913333333333,2.078270726669974
195.0,77.46936666666666,19.47715510189651,28.974466666666668,6.7536346468648505
200.0,67.63126666666666,9.797566351565749,30.622666666666664,5.441979796299629
205.0,61.146633333333334,15.847910961490578,31.969800000000003,1.0
210.0,53.8602,7.491986787895448,29.025133333333333,4.071978341461719
215.0,50.29286666666667,14.392586404233716,28.991966666666666,3.601263212170603
220.0,43.98896666666667,9.739588215285766,23.123499999999996,2.119468077136337
225.0,35.173399999999994,11.421557974287044,21.7788,2.0249896394796685
230.0,31.610033333333334,9.393679071765936,20.080433333333332,2.1056543883869754
235.0,31.20726666666667,8.76834116143603,18.873966666666668,3.06215013566176
240.0,25.893466666666665,5.346295751577287,16.412966666666666,1.883047966285866
245.0,24.06273333333333,2.5774644019526898,11.714766666666668,3.5787936826999873
250.0,23.7774,7.48107601953088,17.069633333333332,1.1796283157559992
255.0,15.110533333333334,3.069053574529669,13.358113333333334,8.471498420954427
260.0,15.451933333333335,2.8668547928580788,12.084636666666666,2.9979440371750323
265.0,15.5124,2.241248475738467,12.38501,2.6484044967300595
270.0,16.314866666666667,4.765218326932497,7.847886666666668,4.303761022063531
275.0,3.1410366666666665,9.120462574674232,7.61546,1.4152551313102526
280.0,9.087313333333334,4.4028170176074015,6.359196666666667,4.988358339637736
285.0,5.883193333333334,8.833468830359529,8.062283333333333,2.290694648623717
290.0,9.41487,4.912333026241198,7.52687,3.9859490022703503
295.0,9.691716666666666,5.945060280555053,1.5569166666666667,3.882803374526366
300.0,4.133473333333334,6.500497526007785,3.9785866666666667,2.1400242067867676
305.0,4.19011,6.298594989336907,6.491586666666667,2.9538355202064537
310.0,-1.060019,3.087166337527507,1.2961006666666666,1.840074010251037
315.0,-0.4551186666666667,4.620947796678224,4.786553333333333,2.6794972852073076
320.0,0.02260333333333338,4.458824197210889,4.9866,4.669929097117
325.0,-1.0808873333333333,3.0747197211520487,5.648423666666666,6.559274000830452
330.0,-1.2182971666666667,3.583191624939152,3.7402906666666667,5.687488252761613
335.0,2.47676,4.104316243748769,3.16215,1.0
340.0,-1.093737,1.8829337545975962,-1.07728,4.912158975002743
345.0,-4.915150000000001,1.0,3.2563333333333335,1.5699138577110952
350.0,2.2237421666666664,3.622035438149602,4.874099999999999,4.450653002436833
355.0,-4.893553333333333,1.1495140873574945,-0.277873,1.8158481196804428
360.0,-1.2160953333333333,2.9937614575049785,3.033376666666667,1.602702218671121
365.0,5.2259590000000005,5.028729301787182,2.752883333333333,1.0
370.0,1.5651233333333334,5.242262217118992,0.005413333333333418,1.4882999147461284
375.0,2.5215733333333334,5.3321240384797255,2.3642673893333335,2.7596335692573333
380.0,-2.803643333333333,5.4110336534375145,1.7323323333333331,2.124616559854115
385.0,2.812749333333333,2.5923294842749702,1.7750266666666665,3.6756969415382077
390.0,2.621369,2.682904181815482,1.2486493333333335,3.30133964369032
395.0,-0.11728333333333318,5.920548638195056,0.06946199999999998,2.603068704454802
