time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,118575.89168040619,13426.84887779338,0.0,1.0
20.0,83426.15,3224.6190542450145,17.7837,2.631568596863856
25.0,76090.23333333334,9462.695929455482,18.4804,3.6268104430752928
30.0,67113.96666666666,10665.393750974845,18.662499999999998,4.283513460933677
35.0,60686.9,10204.092755360469,18.204533333333334,4.164982586198089
40.0,55773.46666666667,8695.50304544443,17.941733333333335,4.926773896104158
45.0,51292.86666666667,7136.058881717088,21.021766666666664,4.3631749796831825
50.0,47004.4,5826.511381607349,18.7615,1.0
55.0,42600.5,5018.540125375109,18.0459,1.8648624104742948
60.0,38863.5,4626.600743526501,16.959533333333333,5.2433604037232975
65.0,35442.53333333333,4490.364061335488,13.693266666666666,1.7093435036098903
70.0,32365.100000000002,4319.808506172468,12.889949999999999,3.7331748656472015
75.0,29600.8,4000.93419590975,12.7654,1.0
80.0,27104.399999999998,3703.2523165455527,14.6334,2.876475063337069
85.0,24920.56666666667,3272.5358398852295,13.318966666666666,1.8039954055743412
90.0,22850.63333333333,2817.5126074843624,11.122933333333334,1.0
95.0,21039.333333333332,2642.108972645401,12.466933333333332,2.1297473473004573
100.0,19254.366666666665,2435.8768469143374,11.95414,2.2691996568834574
105.0,17675.166666666668,2228.9531272176487,8.5113,2.5073442743269223
110.0,16220.900000000001,1987.9801935633072,7.2373199999999995,2.1827985529361156
115.0,14887.666666666666,1634.908613144274,9.224956666666666,3.320316202206249
120.0,13678.300000000001,1544.543417971797,6.55302,1.0
125.0,12471.9,1370.3125628848331,5.540483333333333,3.883120648709403
130.0,11485.0,1259.880974536881,6.588450000000001,3.4972841540401034
135.0,10548.23,1117.330415186126,7.132896666666667,1.0
140.0,9641.386666666665,948.8818309111696,4.281936666666667,1.8929727875575322
145.0,8817.703333333333,870.7670883383986,8.02981,2.089906976590107
150.0,8038.860000000001,759.7339605414519,5.787626666666667,4.2302751620235455
155.0,7399.693333333334,729.0244402167417,5.679773333333334,1.29698320784555
160.0,6769.493333333333,615.6128894307958,0.4441483333333333,1.3569309578907591
165.0,6227.670000000001,549.3151901231204,4.837436666666667,2.457870309278611
170.0,5679.013333333333,478.72380662897194,3.8272899999999996,2.4605966624174713
175.0,5218.333333333333,433.74647541315335,2.466929,1.9321492273690974
180.0,4785.09,387.90113121773675,2.88998,1.4763166189202102
185.0,4393.88,326.09431595782223,4.889926666666667,2.0591105783161168
190.0,4064.0166666666664,288.97975315466863,1.1375723333333332,2.5399360110712106
195.0,3708.433333333333,269.8691227860894,1.6685513333333333,2.051766795979098
200.0,3419.03,246.44309140245736,2.1459500000000005,1.0
205.0,3121.8333333333335,222.54593106442832,1.8177116666666666,1.7905812847810996
210.0,2863.7166666666667,213.3561675540068,3.06971,1.0
215.0,2633.2566666666667,194.72766530037106,2.55097,1.0
220.0,2407.4933333333333,180.11008337495517,0.8988520000000001,1.0
225.0,2205.72,179.6581506639762,3.73007,2.806748327994514
230.0,2033.4133333333332,154.2431730525967,0.02106100000000007,1.8501363771227786
235.0,1868.42,133.33755322488855,1.5113073333333336,1.6582385140266562
240.0,1706.7866666666669,144.17864971393416,1.026057,1.6740351475721769
245.0,1568.7166666666665,131.74569493282632,-0.21725086666666668,2.341861683206387
250.0,1441.7966666666664,121.8181367175403,0.8857713333333334,1.624736819571814
255.0,1315.29,106.62044785124469,0.0896333333333333,2.063719231153631
260.0,1201.7066666666667,115.40705235527565,0.5259266666666668,2.588624541128615
265.0,1099.3566666666668,94.19463749775427,0.9435226666666668,1.0
270.0,1021.9053333333335,104.27525308208718,-0.5883843333333333,1.0
275.0,943.4646666666667,80.71423082290595,-1.4493223333333332,1.2204761053770505
280.0,854.4323333333333,72.85364470178094,1.4292563333333332,2.3002097977554863
285.0,778.0140000000001,84.9415729016128,-0.37036433333333335,1.0880691399310678
290.0,714.6916666666666,63.38140251156752,-0.22948366666666664,1.596292927933446
295.0,666.4870000000001,53.722203854644704,-1.4720699999999998,2.70594168686245
300.0,605.0053333333334,64.01628781281633,1.4442397,1.6231038688116264
305.0,556.8596666666667,57.1124775538002,1.7850683333333333,3.6188715541663443
310.0,502.68233333333336,34.35544511912677,2.5663733333333334,1.0
315.0,481.25533333333334,40.814089250323065,2.0725664666666668,3.4674887829506607
320.0,429.11466666666666,51.39866053053653,0.23649999999999993,2.4652780565485917
325.0,400.99666666666667,31.75174298102914,0.43683266666666665,1.4046487414159219
330.0,373.93799999999993,35.09131614801585,0.5625972333333333,1.0
335.0,341.31266666666664,38.67836978639785,-1.4617993333333335,1.5110625391721326
340.0,308.12100000000004,24.11697582616861,-0.4247000000000001,3.3620726780365713
345.0,279.113,33.14859156887364,-1.1573613333333332,1.979458649558089
350.0,264.426,36.21905161651806,2.378172333333333,1.511231347417176
355.0,247.088,24.13809248884427,0.5542636666666666,2.4647965255676447
360.0,233.58166666666662,27.55407694576854,-2.7566166666666665,1.0
365.0,227.073,20.06159293276583,-1.1448403333333335,1.1848288134031573
370.0,206.32033333333334,18.958902772400442,0.002051666666666637,1.4917669264849431
375.0,187.94033333333334,8.852847696268888,-0.23448800000000025,4.291187508433067
380.0,191.94533333333334,8.336394324486651,-0.8539483333333333,2.4186975407041564
385.0,164.92133333333334,15.078476094530686,1.0879459,3.184838354899104
390.0,158.28333333333333,15.644897261833764,-0.17275516666666668,1.2971344325628256
395.0,145.70966666666666,17.589173554585596,0.15507766666666672,1.3397015694005638
