time,Pyr_MEAN,Pyr_STD,Lac_MEAN,Lac_STD
0.0,7114.49372945483,706.5146400203387,0.0,1.0
15.0,5374.68,455.92831037346195,35.8707,11.682252553339191
20.0,4759.97,358.5000302649917,52.1106,7.1810598890414505
25.0,4274.003333333333,313.61114606042486,62.6346,13.456686529751671
30.0,3807.6433333333334,214.08145583710254,75.55833333333332,8.998679444414794
35.0,3445.14,202.39600317199955,86.3455,3.0701113872301073
40.0,3102.8466666666664,141.5166878263244,89.19013333333332,15.283577291110003
45.0,2814.4733333333334,144.0778349828084,91.96116666666667,8.960345337281
50.0,2520.87,94.88256267618422,93.97180000000002,15.291514361566682
55.0,2297.68,89.65262126675381,97.46533333333333,14.965726989803514
60.0,2073.13,44.313349004560656,94.71873333333333,13.41377536763358
65.0,1882.1566666666668,42.569145320681926,104.99866666666667,15.236898645503071
70.0,1697.5866666666668,44.04624425911163,94.56053333333334,14.693966050843223
75.0,1543.4133333333332,18.405717408819736,91.16523333333333,7.952829241429326
80.0,1388.3166666666666,21.21605367011814,89.879,10.809412311037086
85.0,1259.3566666666668,30.119064283827477,82.10256666666668,13.321766139792926
90.0,1130.5266666666666,31.15795297084413,85.74863333333333,7.907915225477153
95.0,1010.3333333333334,26.19567203439026,78.6737,7.8771249348985215
100.0,935.9076666666666,22.306702139342143,76.2634,9.946230642308672
105.0,848.9466666666667,42.22704707096311,75.30026666666667,5.406113313956095
110.0,751.9519999999999,30.296124455117976,75.74183333333333,13.194241899530772
115.0,677.0703333333332,22.926141091193966,73.13733333333334,9.018636776327858
120.0,617.0073333333333,28.98130849932995,58.8698,8.233836592379035
125.0,556.6729999999999,44.06918284924286,54.4124,3.8271828137678483
130.0,509.1616666666667,30.24298282797735,58.6889,6.874428630075373
135.0,449.1526666666667,35.337212713134775,49.714,4.664098499174305
140.0,410.4046666666666,41.875452311985036,52.79566666666667,6.2064203888661424
145.0,363.16533333333336,33.999960019584336,45.31286666666667,5.442890630293184
150.0,327.7006666666667,34.70278879763603,43.08623333333333,2.813163045991707
155.0,301.507,33.80853341983353,42.25833333333333,10.201587455064695
160.0,274.9303333333333,38.30509419559406,37.69813333333334,3.20040137222401
165.0,250.4416666666667,28.922969874017657,37.33690000000001,2.101978584572163
170.0,217.57766666666666,16.969892083726798,34.01006666666667,11.16766151901701
175.0,195.84966666666665,24.840890530199065,30.286199999999997,13.077547677221444
180.0,182.86966666666663,8.754555518890346,31.522333333333336,8.083352584375701
185.0,163.01033333333334,19.11897508584949,26.316466666666667,1.0
190.0,140.14833333333334,15.512484563516361,22.07766666666667,2.442433831925307
195.0,128.07466666666664,7.836455470002571,20.087300000000003,4.26856524958914
200.0,117.52866666666667,14.913103812866506,25.886133333333333,3.215505111694481
205.0,104.35633333333334,11.859784202646068,22.566666666666666,1.4315637650252722
210.0,91.98386666666666,11.149502048223203,13.845933333333335,3.8089054390117543
215.0,80.63033333333334,8.856658108075155,15.321266666666668,2.1130509845560597
220.0,71.745,2.681806516137955,16.81933,7.768135229364897
225.0,71.18799999999999,6.605481556253112,14.158133333333334,4.374601035904113
230.0,58.26576666666667,9.360387066961133,20.733900000000002,4.216760928722424
235.0,55.77443333333334,6.871012291018941,11.743526666666668,3.747110154256655
240.0,51.26343333333333,3.7157696717279616,11.19097,5.627967790055306
245.0,45.93963333333334,1.9142180187568323,11.777146666666667,2.428900042104107
250.0,42.78476666666666,3.448869899450155,7.05543,8.95584593362905
255.0,37.03816666666666,3.0543028047875893,12.9585,2.5114795260961227
260.0,43.62543333333334,8.45090578478623,8.010586666666667,5.698016814167305
265.0,29.007133333333332,1.0,8.038133333333333,4.861009074598949
270.0,29.841333333333335,6.639138691376565,7.654506666666667,5.424520026005373
275.0,30.411033333333336,2.414639949005511,9.41845,5.13583833297934
280.0,19.432533333333335,3.5547871755329226,7.155406666666667,5.460122514141356
285.0,20.4207,4.139519658124598,6.790826666666667,3.976382994900432
290.0,20.0179,4.655528880803985,5.098956666666666,1.0768700904163568
295.0,20.001066666666667,2.44959259129622,5.500749,5.394686522080129
300.0,15.926353333333333,7.096229359493204,3.255433333333333,1.6191223578325797
305.0,14.945300000000001,5.132532042764079,6.184356666666666,4.911799607316379
310.0,12.010133333333334,1.1865023402140145,3.0593833333333333,5.6386519874020715
315.0,10.410666666666666,9.04199038834555,1.0860233333333333,2.5277187427072128
320.0,10.537856666666666,1.0,5.780033333333333,2.4242288397412763
325.0,8.082456666666667,3.025063987989896,2.3304233333333335,1.6058340376369327
330.0,8.472433333333333,2.922859504959712,4.530523333333334,1.2469408810899312
335.0,4.867693333333333,7.22756788983219,1.1600120999999999,1.6723387941789278
340.0,7.523753333333333,3.173872055870137,2.7309033333333335,1.23939892755857
345.0,0.14946666666666678,3.843030431330636,-0.04260366666666663,4.218101719552331
350.0,0.20071866666666652,6.825223939085467,4.294581,3.338130589351321
355.0,6.707853333333333,1.4872118543547628,2.3524166666666666,5.838662393924941
360.0,3.283186666666667,11.30284153238615,1.6061466666666664,11.39393598585376
365.0,-1.6208766666666667,7.9452503835331285,1.8086746666666667,1.0
370.0,0.19877333333333347,9.770706619760587,1.9932299999999998,1.8464277052730766
375.0,-0.8981193333333334,1.0,-3.4320000000000004,7.691441918782198
380.0,-3.7448866666666665,6.685811986814566,0.9518029333333334,4.325957704496637
385.0,1.4706733333333333,4.006637832863526,2.5859433333333333,1.0
390.0,-1.15072,3.063337996483575,1.7071833333333333,1.0
395.0,0.1436250000000002,4.511730601302011,-2.808711,4.380091400262442
